Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
May 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
May 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
May 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
May 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
May 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
May 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
May 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
May 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Jun 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Jun 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Jul 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Jul 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Ago 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;18
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Ago 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;16
Sep 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Sep 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Oct 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Oct 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Nov 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Nov 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Dic 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Dic 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Ene 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Ene 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Feb 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Feb 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Mar 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Mar 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
Abr 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;5
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Abr 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
May 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
May 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
May 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
May 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
May 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
May 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
May 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
May 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Jun 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Jun 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Jul 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;10
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;15
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Jul 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Ago 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Ago 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Sep 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;4
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;5
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Sep 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Oct 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;15
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Oct 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Nov 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;2
Nov 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;6
Dic 2022;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Dic 2022;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Ene 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Ene 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Feb 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;14
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;4
Feb 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Mar 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Mar 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Abr 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Abr 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
May 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
May 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
May 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
May 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
May 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
May 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
May 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
May 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Jun 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;10
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;14
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Jun 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Jul 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;10
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Jul 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Ago 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Ago 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Sep 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;18
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Sep 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Oct 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Oct 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Nov 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Nov 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Dic 2023;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Dic 2023;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Ene 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Ene 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Feb 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
