Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;22
Sep 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Sep 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;13
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;20
Sep 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Oct 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
Oct 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;14
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;21
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;22
Oct 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;19
Nov 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;7
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;6
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;5
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;11
Nov 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;7
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;10
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;10
Nov 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Dic 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;9
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;12
Dic 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;16
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Dic 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;16
Ene 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;21
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;19
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;21
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Ene 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;25
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;23
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;24
Ene 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;23
Feb 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;21
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;17
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;38
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;24
Feb 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;29
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;29
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;29
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;25
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;31
Feb 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;26
Mar 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;17
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Mar 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;9
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
Mar 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Abr 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;8
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;14
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;6
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;10
Abr 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
May 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;10
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;24
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;10
May 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;8
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;13
May 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Jun 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;26
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Jun 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;28
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Jun 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Jul 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;26
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;34
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;32
Jul 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;27
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;25
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Jul 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Ago 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;15
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
Ago 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Ago 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Sep 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Sep 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Sep 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Oct 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Oct 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Oct 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Nov 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;20
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;15
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Nov 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;24
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;20
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Nov 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
Dic 2020;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;6
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;14
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;12
Dic 2020;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;8
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;13
Dic 2020;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Ene 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;8
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;13
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Ene 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;11
Ene 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;17
Ene 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Ene 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Ene 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
