_id;Mes;Magnitud;Tipo_Estacion;Estacion;Zona;Concentraciones_medias_mensuales;Muertes_hombre;Muertes_mujer;Muertes_totales;Total_Concentraciones_medias_mensuales;Indice_Calidad_Aire_CAQI;Indice_Calidad_Aire_Europeo;Umbrales_oms
6742081cd13b2ab27285613a;2018-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;24;159;185;344;31.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856142;2018-06-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;28;17;20;37;27.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856152;2018-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;22;150;162;312;31.6;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285616a;2018-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;27;159;183;342;31.8;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856182;2018-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;36;150;159;309;42.2;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285618c;2018-09-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;33;34;36;70;44.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285619a;2018-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;41;159;176;335;44.8;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561a2;2018-10-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;41;17;19;36;40.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561b2;2018-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;38;165;184;349;43.7;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561ca;2018-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;51;189;196;385;58.3;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561df;2019-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;39;11;12;23;50.16666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561ea;2019-01-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;61;21;24;45;59.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728561f7;2019-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;41;9;11;20;50.83333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856204;2019-02-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;55;41;48;89;69;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285621c;2019-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;36;40;47;87;46.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285622a;2019-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;25;152;169;321;29.3;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285623f;2019-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;14;8;9;17;18.83333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856242;2019-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;21;157;179;336;24.7;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285624a;2019-05-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;25;16;18;34;22.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285625a;2019-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;21;156;171;327;27.6;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285627a;2019-07-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;24;16;20;36;25.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285627c;2019-07-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;22;37;45;82;31.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856287;2019-08-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;20;8;9;17;23.83333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728562a2;2019-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;34;138;152;290;33.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728562e8;2019-12-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;26;14;17;31;22.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728562f2;2019-12-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;46;17;20;37;43.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728562ff;2020-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;35;15;18;33;45.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856302;2020-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;47;247;288;535;50.7;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856318;2020-02-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;30;17;19;36;25;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285631a;2020-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;45;211;240;451;46.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285633a;2020-03-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;28;83;77;160;26.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856347;2020-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;8;39;47;86;10.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285634a;2020-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;13;637;779;1416;12.3;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856352;2020-04-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;19;70;85;155;15.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285635f;2020-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;8;14;16;30;10.16666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285636c;2020-05-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;14;53;60;113;17.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285637a;2020-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;14;184;208;392;17.1;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856382;2020-06-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;22;20;23;43;19.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285638f;2020-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;13;12;15;27;15.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856392;2020-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;19;201;245;446;21.8;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728563f2;2020-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;240;248;488;42.8;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856407;2020-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;17;14;16;30;27.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285640a;2020-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;29;238;263;501;33.1;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285641f;2021-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;29;9;9;18;42.83333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856422;2021-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;44;164;172;336;47.2;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856437;2021-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;24;7;7;14;29.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285643a;2021-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;33;128;133;261;32.4;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285647f;2021-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;13;6;7;13;17.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856482;2021-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;18;112;137;249;20.9;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285648a;2021-05-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;16;13;16;29;18.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285649a;2021-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;19;128;151;279;22.1;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728564b2;2021-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;20;160;194;354;23.2;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728564ca;2021-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;19;120;156;276;21.1;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728564e2;2021-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;24;107;118;225;28.2;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728564f7;2021-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;27;6;7;13;35.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728564fa;2021-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;117;130;247;39.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856527;2021-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;31;8;9;17;37.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285652a;2021-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;42;144;165;309;35.8;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285653f;2010-01-01;Ozono;Suburbana;Juan Carlos I;Norte;30;8;7;15;23.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285655b;2010-03-01;Ozono;Suburbana;Juan Carlos I;Norte;65;7;6;13;54.25;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab27285655c;2010-03-01;Ozono;Suburbana;Casa de Campo;Oeste;60;9;10;19;60;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856569;2010-04-01;Ozono;Suburbana;Juan Carlos I;Norte;80;7;6;13;64.25;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab27285656a;2010-04-01;Ozono;Suburbana;Casa de Campo;Oeste;74;9;11;20;72;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856572;2010-04-01;Ozono;Urbana de Fondo;Farolillo;Sur;66;32;29;61;55.33333333;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856577;2010-05-01;Ozono;Suburbana;Juan Carlos I;Norte;84;7;6;13;67.75;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856578;2010-05-01;Ozono;Suburbana;Casa de Campo;Oeste;77;9;10;19;75;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab27285657a;2010-05-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;64;161;150;311;63.5;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab27285657f;2010-05-01;Ozono;Urbana de Fondo;Ensanche de Vallecas;Este;73;14;10;24;73;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856580;2010-05-01;Ozono;Urbana de Fondo;Farolillo;Sur;71;32;28;60;59.33333333;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856585;2010-06-01;Ozono;Suburbana;Juan Carlos I;Norte;73;6;5;11;66.75;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856586;2010-06-01;Ozono;Suburbana;Casa de Campo;Oeste;74;9;9;18;71.5;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856588;2010-06-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;56;146;139;285;54.5;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856593;2010-07-01;Ozono;Suburbana;Juan Carlos I;Norte;82;7;6;13;74.5;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856594;2010-07-01;Ozono;Suburbana;Casa de Campo;Oeste;85;10;11;21;82.5;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab2728565a1;2010-08-01;Ozono;Suburbana;Juan Carlos I;Norte;75;6;6;12;68.25;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab2728565a4;2010-08-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;58;146;146;292;58.25;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab2728565a9;2010-08-01;Ozono;Urbana de Fondo;Ensanche de Vallecas;Este;65;13;10;23;65;Bueno;Razonablemente bueno;Normal
6742081cd13b2ab2728565af;2010-09-01;Ozono;Suburbana;Juan Carlos I;Norte;56;6;5;11;51.5;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab2728565bd;2010-10-01;Ozono;Suburbana;Juan Carlos I;Norte;40;7;6;13;37.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565be;2010-10-01;Ozono;Suburbana;Casa de Campo;Oeste;34;9;10;19;37.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565c0;2010-10-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;28;156;150;306;27.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565d9;2010-12-01;Ozono;Suburbana;Juan Carlos I;Norte;26;8;7;15;23.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565ea;2011-01-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;18;192;184;376;19.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565f0;2011-01-01;Ozono;Urbana de Fondo;Farolillo;Sur;19;41;33;74;16.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728565f5;2011-02-01;Ozono;Suburbana;Juan Carlos I;Norte;38;8;7;15;31.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856603;2011-03-01;Ozono;Suburbana;Juan Carlos I;Norte;64;9;7;16;53.75;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856604;2011-03-01;Ozono;Suburbana;Casa de Campo;Oeste;52;12;10;22;47.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856614;2011-04-01;Ozono;Urbana de Fondo;Plaza del Carmen;Interior M30;63;163;153;316;53.5;Muy Bueno;Razonablemente bueno;Normal
6742081cd13b2ab272856619;2011-04-01;Ozono;Urbana de Fondo;Ensanche de Vallecas;Este;71;16;11;27;71;Bueno;Razonablemente bueno;Normal
